18.01.01-12.27.15	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.17	0.0	21.25	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.01		0.0	0.0
18.01.01-12.27.19	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.01		0.0	0.0
18.01.01-12.27.21	0.0	21.25	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.23	0.0	21.25	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.25	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.27	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.29	0.0	21.25	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.31	0.0	21.24	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.33	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.01		0.0	0.0
18.01.01-12.27.35	0.0	21.24	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.37	0.0	21.26	21.66	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.39	0.0	21.26	21.65	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.41	0.0	21.26	21.65	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.43	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.01		0.0	0.0
18.01.01-12.27.45	0.0	21.25	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.01		0.0	0.0
18.01.01-12.27.47	0.0	21.24	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.49	0.0	21.25	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.01	0.05		0.0	0.0
18.01.01-12.27.51	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.53	0.0	21.25	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.00		0.0	0.0
18.01.01-12.27.55	0.0	21.26	21.61	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.04		0.0	0.0
18.01.01-12.27.57	0.0	21.26	21.60	5.50	12.09	295.6	0.11	0.01	21.33	0.00	0.02		0.0	0.0
18.01.01-12.27.59	0.0	21.26	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.01	0.0	21.26	21.61	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.04		0.0	0.0
18.01.01-12.28.03	0.0	21.26	21.61	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.04		0.0	0.0
18.01.01-12.28.05	0.0	21.27	21.61	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.01		0.0	0.0
18.01.01-12.28.07	0.0	21.26	21.61	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.09	0.0	21.26	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.02	0.06		0.0	0.0
18.01.01-12.28.11	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.02	0.06		0.0	0.0
18.01.01-12.28.13	0.0	21.26	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.15	0.0	21.26	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.01		0.0	0.0
18.01.01-12.28.17	0.0	21.26	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.01	0.05		0.0	0.0
18.01.01-12.28.19	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.21	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.01	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.23	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.01	0.05		0.0	0.0
18.01.01-12.28.25	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.01	0.05		0.0	0.0
18.01.01-12.28.27	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.29	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.31	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.04	0.08		0.0	0.0
18.01.01-12.28.33	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.02	0.06		0.0	0.0
18.01.01-12.28.35	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.00	0.01		0.0	0.0
18.01.01-12.28.37	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.39	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.01	0.06		0.0	0.0
18.01.01-12.28.41	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.02	0.05		0.0	0.0
18.01.01-12.28.43	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.00	0.03		0.0	0.0
18.01.01-12.28.45	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.47	0.0	21.27	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.00	0.00		0.0	0.0
18.01.01-12.28.49	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.03	0.07		0.0	0.0
18.01.01-12.28.51	0.0	21.28	21.60	5.51	12.09	295.6	0.11	0.00	21.33	0.02	0.06		0.0	0.0
